"Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Revolving_Bal_Per_Limit,Avg_Transaction_Value,Churn"
"41,2,36,4,3,3,2201.0,2104,0.648,2408,38,0.583,0.956,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.9559291231258519,63.36842105263158,1"
"29,0,19,2,1,2,3261.0,2517,0.636,2461,54,0.742,0.772,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7718491260349586,45.574074074074076,1"
"39,3,21,1,2,1,5027.0,0,0.853,4850,70,0.75,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,69.28571428571429,0"
"47,2,36,1,3,3,1811.0,0,0.61,5390,87,0.776,0.0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,0.0,61.95402298850575,0"
"49,1,36,2,3,2,2465.0,1334,0.95,4806,83,0.766,0.541,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.5411764705882353,57.903614457831324,0"
"43,3,36,1,3,3,7584.0,1834,0.818,4783,65,0.667,0.242,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.24182489451476794,73.58461538461539,0"
"46,2,36,2,3,2,4065.0,2517,0.957,2899,51,0.821,0.619,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.6191881918819189,56.84313725490196,1"
"60,1,48,1,5,3,28930.0,0,0.645,2251,27,0.227,0.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,83.37037037037037,1"
"48,4,33,1,3,2,4963.0,2115,0.767,4989,78,0.696,0.426,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.42615353616764057,63.96153846153846,0"
"50,3,45,6,4,3,2049.0,0,0.974,2703,54,1.0,0.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,50.05555555555556,1"
"47,3,41,2,3,3,1943.0,0,0.494,5108,81,0.884,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,63.06172839506173,0"
"56,1,38,1,2,1,3485.0,1465,0.653,4776,87,1.023,0.42,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.42037302725968434,54.89655172413793,0"
"43,3,38,3,5,1,23459.0,2305,0.636,7279,83,0.627,0.098,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.09825653267402702,87.6987951807229,0"
"51,2,31,2,1,3,2306.0,1627,0.507,3776,70,0.944,0.706,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.7055507372072853,53.94285714285714,0"
"42,3,36,2,3,3,18177.0,841,0.888,8512,94,0.679,0.046,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.04626726082411839,90.55319148936171,0"
"49,2,36,3,1,3,3252.0,2517,0.878,7418,90,0.579,0.774,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.7739852398523985,82.42222222222222,0"
"47,3,41,3,3,0,2894.0,2117,0.79,7471,87,0.673,0.732,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.7315134761575673,85.8735632183908,0"
"44,3,32,3,4,2,34516.0,1807,0.665,7663,91,0.655,0.052,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.052352532158998724,84.20879120879121,0"
"44,3,34,3,1,2,34516.0,2517,0.814,7427,83,0.566,0.073,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.07292270251477576,89.48192771084338,0"
"53,3,43,3,1,3,34516.0,2435,0.77,7758,98,0.719,0.071,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.07054699269903812,79.16326530612245,0"
"41,3,37,3,3,2,7839.0,1544,0.715,7904,83,0.804,0.197,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.19696389845643578,95.2289156626506,0"
"49,2,38,3,6,3,16494.0,1158,0.692,7761,84,0.647,0.07,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.07020734812659149,92.39285714285714,0"
"49,1,36,2,2,3,6224.0,2201,0.832,7693,70,0.628,0.354,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.3536311053984576,109.9,0"
"42,3,13,3,2,3,6078.0,1478,0.849,8442,95,0.508,0.243,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.24317209608423823,88.86315789473684,0"
"50,3,39,3,3,2,21322.0,2216,0.921,8693,91,0.569,0.104,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.10393021292561673,95.52747252747253,0"
"51,3,36,2,3,3,1590.0,1273,0.64,7352,80,0.818,0.801,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.8006289308176101,91.9,0"
"52,3,36,3,1,2,1986.0,1411,0.799,7249,86,0.509,0.71,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.7104733131923464,84.29069767441861,0"
"48,3,36,2,1,1,15618.0,0,0.706,7549,77,0.638,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,98.03896103896103,0"
"44,2,33,3,1,1,34496.0,1665,0.883,8092,80,0.667,0.048,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.048266465677179966,101.15,0"
"40,2,35,2,1,2,2544.0,1713,0.696,8006,88,0.571,0.673,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.6733490566037735,90.97727272727273,0"
"42,1,36,2,1,2,4765.0,1516,0.709,7380,76,0.689,0.318,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.31815320041972717,97.10526315789474,0"
"43,3,37,2,3,1,16583.0,1797,0.889,7823,87,0.673,0.108,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.10836398721582344,89.91954022988506,0"
"42,3,36,2,2,1,6153.0,974,0.703,7434,92,0.586,0.158,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.15829676580529822,80.80434782608695,0"
"42,4,36,2,3,2,15987.0,1187,0.597,7471,88,0.467,0.074,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.07424782635891662,84.89772727272727,0"
"51,4,40,3,2,2,5139.0,1799,0.94,7548,89,0.618,0.35,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.35006810663553223,84.80898876404494,0"
"61,1,56,3,2,2,3421.0,2266,0.659,6932,75,0.744,0.662,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.662379421221865,92.42666666666666,0"
"59,0,36,3,2,2,11000.0,1013,0.697,7302,86,0.654,0.092,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.09209090909090908,84.90697674418605,0"
"46,4,37,3,3,3,2490.0,0,0.835,8178,91,0.596,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.0,89.86813186813187,0"
"51,2,46,2,3,2,34516.0,814,0.735,7889,98,0.508,0.024,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0.023583265731834512,80.5,0"
"48,3,36,2,2,1,2490.0,1582,0.76,7719,86,0.623,0.635,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6353413654618474,89.75581395348837,0"
"44,4,36,3,2,2,2055.0,0,0.975,7674,80,0.633,0.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,95.925,0"
"56,2,48,2,2,1,14344.0,2014,0.726,7359,85,0.574,0.14,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.14040713887339654,86.5764705882353,0"
"42,1,28,3,3,0,3453.0,1010,0.801,8108,85,0.7,0.292,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.29249927599189113,95.38823529411765,0"
"40,2,36,3,2,1,20304.0,0,0.809,7494,85,0.667,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,88.16470588235295,0"
"61,1,55,2,3,2,8283.0,1444,0.698,7553,104,0.529,0.174,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.17433297114572016,72.625,0"
"45,4,35,2,2,2,11318.0,2082,0.733,7179,93,0.632,0.184,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.1839547623254992,77.19354838709677,0"
"49,2,43,2,3,3,2384.0,1919,0.5,3512,50,0.471,0.805,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.8049496644295302,70.24,1"
"47,3,36,2,3,1,11919.0,2347,0.842,8257,96,0.574,0.197,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.1969124926587801,86.01041666666667,0"
"45,3,32,2,5,1,2948.0,968,0.946,7834,86,0.509,0.328,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3283582089552239,91.09302325581395,0"
"43,3,36,2,1,2,5397.0,1265,0.676,7791,84,0.615,0.234,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.23438947563461182,92.75,0"
"42,3,29,3,3,1,12294.0,2517,0.775,7906,87,0.611,0.205,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.20473401659346022,90.8735632183908,0"
"42,5,23,3,2,3,7253.0,0,0.644,7595,83,0.804,0.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,91.50602409638554,0"
"43,3,36,3,3,3,21922.0,1467,0.696,7409,89,0.679,0.067,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.06691907672657604,83.24719101123596,0"
"40,3,28,2,2,3,13452.0,2517,0.781,7582,69,0.917,0.187,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.18710972346119537,109.8840579710145,0"
"50,3,44,2,1,3,24735.0,2296,0.808,7910,95,0.557,0.093,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.09282393369719022,83.26315789473684,0"
"53,3,45,2,2,1,4942.0,2119,0.718,7460,85,0.604,0.429,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.42877377579927156,87.76470588235294,0"
"49,1,40,6,1,4,14973.0,0,0.895,4517,59,0.439,0.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,76.55932203389831,1"
"44,4,31,3,2,3,19719.0,1303,0.91,8385,97,0.565,0.066,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.06607840154166032,86.44329896907216,0"
"49,4,29,2,2,2,29690.0,2517,0.769,7640,86,0.564,0.085,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0.08477601886156955,88.83720930232558,0"
"42,4,31,3,2,1,6751.0,1192,0.776,7921,93,0.55,0.177,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.17656643460228114,85.17204301075269,0"
"43,3,36,3,3,2,9484.0,2451,0.637,7242,95,0.508,0.258,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.25843525938422607,76.23157894736842,0"
"51,3,46,3,2,2,4333.0,1848,0.634,7643,85,0.771,0.426,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.42649434571890144,89.91764705882353,0"
"40,3,30,2,5,2,2481.0,2119,0.801,8097,88,0.63,0.854,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.8540910923014914,92.01136363636364,0"
"57,4,45,2,2,3,3059.0,1744,0.614,7709,89,0.561,0.57,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5701209545603139,86.61797752808988,0"
"51,0,44,3,2,3,34516.0,1925,0.764,8012,87,0.582,0.056,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.055771236527987024,92.0919540229885,0"
"49,2,36,3,3,1,25178.0,1803,0.767,7836,87,0.582,0.072,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07161013583286997,90.06896551724138,0"
"61,1,54,3,3,1,7169.0,629,0.807,8216,80,0.509,0.088,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.08773887571488352,102.7,0"
"62,2,56,2,3,2,18224.0,1383,0.705,7728,93,0.576,0.076,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.07588893766461809,83.09677419354838,0"
"39,1,28,3,1,3,34516.0,2017,0.93,8453,90,0.731,0.058,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0.058436667052960946,93.92222222222222,0"
"52,2,34,2,1,1,4813.0,0,0.693,7477,91,0.655,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,82.16483516483517,0"
"38,1,27,2,2,2,24965.0,2517,0.851,7866,84,0.909,0.101,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.10082114960945324,93.64285714285714,0"
"50,3,38,3,2,2,12569.0,2167,0.634,7344,95,0.696,0.172,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.1724083061500517,77.30526315789474,0"
"43,3,30,3,1,2,34516.0,2517,0.77,7437,86,0.623,0.073,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07292270251477576,86.47674418604652,0"
"53,2,48,2,2,2,8259.0,1182,0.822,7957,88,0.544,0.143,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.143116600072648,90.42045454545455,0"
"42,4,27,2,3,2,13804.0,1903,0.723,7376,97,0.54,0.138,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.13785859171254708,76.04123711340206,0"
"43,1,30,3,2,0,5700.0,1904,0.649,7939,95,0.61,0.334,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.33403508771929824,83.56842105263158,0"
"43,4,35,3,3,0,6448.0,1464,0.615,7546,88,0.63,0.227,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.22704714640198512,85.75,0"
"57,2,51,2,3,3,5479.0,1200,0.798,7960,86,0.458,0.219,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21901806899069173,92.55813953488372,0"
"50,0,42,3,4,2,3749.0,1594,0.738,7990,89,0.534,0.425,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.4251800480128034,89.7752808988764,0"
"48,4,40,2,3,3,30210.0,1946,0.904,7403,88,0.544,0.064,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06441575637206223,84.125,0"
"41,3,36,2,2,1,5807.0,1143,0.785,8000,96,0.412,0.197,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.1968314103667987,83.33333333333333,0"
"44,3,36,2,2,1,3605.0,0,0.594,6800,78,0.814,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,87.17948717948718,0"
"44,4,39,2,1,3,17077.0,2179,0.738,7391,75,0.705,0.128,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.1275985243309715,98.54666666666667,0"
"43,2,37,3,3,1,5380.0,1337,0.845,8947,93,0.576,0.249,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.24851301115241636,96.20430107526882,0"
"51,3,36,2,1,3,34516.0,761,0.716,7499,88,0.571,0.022,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.02204774597288214,85.2159090909091,0"
"47,4,30,3,3,1,27720.0,2414,0.752,8520,89,0.589,0.087,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.08708513708513708,95.73033707865169,0"
